x-axis,B,2
second,Volt,Volt
-44.0000E-06,-389.4531308E-03,-494.9218824E-03
-43.5000E-06,-385.5468807E-03,-478.5156321E-03
-43.0000E-06,-381.6406307E-03,-455.8593818E-03
-42.5000E-06,-378.1250056E-03,-462.5000069E-03
-42.0000E-06,-373.4375056E-03,-475.7812571E-03
-41.5000E-06,-369.9218805E-03,-507.8125076E-03
-41.0000E-06,-365.2343804E-03,-496.4843824E-03
-40.5000E-06,-360.5468804E-03,-495.3125074E-03
-40.0000E-06,-356.6406303E-03,-470.3125070E-03
-39.5000E-06,-352.3437553E-03,-468.7500070E-03
-39.0000E-06,-348.0468802E-03,-475.3906321E-03
-38.5000E-06,-343.3593801E-03,-501.5625075E-03
-38.0000E-06,-339.0625051E-03,-509.7656326E-03
-37.5000E-06,-334.3750050E-03,-510.9375076E-03
-37.0000E-06,-329.6875049E-03,-486.3281322E-03
-36.5000E-06,-325.3906298E-03,-468.3593820E-03
-36.0000E-06,-321.0937548E-03,-476.1718821E-03
-35.5000E-06,-317.1875047E-03,-493.7500074E-03
-35.0000E-06,-312.8906297E-03,-522.6562578E-03
-34.5000E-06,-308.2031296E-03,-508.9843826E-03
-34.0000E-06,-303.5156295E-03,-501.5625075E-03
-33.5000E-06,-298.8281295E-03,-478.9062571E-03
-33.0000E-06,-293.3593794E-03,-479.6875071E-03
-32.5000E-06,-288.6718793E-03,-489.0625073E-03
-32.0000E-06,-284.3750042E-03,-517.1875077E-03
-31.5000E-06,-279.6875042E-03,-516.0156327E-03
-31.0000E-06,-274.2187541E-03,-516.0156327E-03
-30.5000E-06,-268.7500040E-03,-489.0625073E-03
-30.0000E-06,-264.0625039E-03,-479.6875071E-03
-29.5000E-06,-258.9843789E-03,-485.1562572E-03
-29.0000E-06,-253.9062538E-03,-506.6406325E-03
-28.5000E-06,-248.8281287E-03,-524.6093828E-03
-28.0000E-06,-244.5312536E-03,-519.5312577E-03
-27.5000E-06,-238.2812536E-03,-500.0000075E-03
-27.0000E-06,-232.8125035E-03,-477.3437571E-03
-26.5000E-06,-227.3437534E-03,-483.5937572E-03
-26.0000E-06,-222.6562533E-03,-493.7500074E-03
-25.5000E-06,-217.5781282E-03,-521.8750078E-03
-25.0000E-06,-212.1093782E-03,-510.1562576E-03
-24.5000E-06,-205.4687531E-03,-506.6406325E-03
-24.0000E-06,-200.7812530E-03,-478.9062571E-03
-23.5000E-06,-194.5312529E-03,-477.3437571E-03
-23.0000E-06,-189.0625028E-03,-483.5937572E-03
-22.5000E-06,-183.2031277E-03,-505.8593825E-03
-22.0000E-06,-178.5156277E-03,-510.5468826E-03
-21.5000E-06,-172.2656276E-03,-508.5937576E-03
-21.0000E-06,-166.4062525E-03,-481.2500072E-03
-20.5000E-06,-160.5468774E-03,-461.7187569E-03
-20.0000E-06,-155.0781273E-03,-469.1406320E-03
-19.5000E-06,-149.6093772E-03,-483.2031322E-03
-19.0000E-06,-144.1406271E-03,-508.5937576E-03
-18.5000E-06,-139.0625021E-03,-495.3125074E-03
-18.0000E-06,-133.9843770E-03,-481.2500072E-03
-17.5000E-06,-127.7343769E-03,-455.0781318E-03
-17.0000E-06,-122.2656268E-03,-454.6875068E-03
-16.5000E-06,-116.7968767E-03,-462.1093819E-03
-16.0000E-06,-110.9375017E-03,-488.6718823E-03
-15.5000E-06,-105.4687516E-03,-483.9843822E-03
-15.0000E-06,-98.8281265E-03,-480.0781322E-03
-14.5000E-06,-92.9687514E-03,-450.0000067E-03
-14.0000E-06,-87.5000013E-03,-440.2343816E-03
-13.5000E-06,-82.0312512E-03,-442.1875066E-03
-13.0000E-06,-76.1718761E-03,-463.2812569E-03
-12.5000E-06,-70.3125010E-03,-476.1718821E-03
-12.0000E-06,-65.2343760E-03,-472.2656320E-03
-11.5000E-06,-58.5937509E-03,-446.8750067E-03
-11.0000E-06,-51.9531258E-03,-423.0468813E-03
-10.5000E-06,-45.7031257E-03,-425.7812563E-03
