x-axis,1,2,3,4
-50.2000E-06,-2.5761718750E+00,+482.4218750E-03,+466.7968750E-03,-87.8906250E-03
-50.0000E-06,-2.5976562500E+00,+484.3750000E-03,+463.8671875E-03,-87.8906250E-03
-49.8000E-06,-2.6152343750E+00,+488.2812500E-03,+466.7968750E-03,-87.8906250E-03
-49.6000E-06,-2.6289062500E+00,+482.4218750E-03,+464.8437500E-03,-78.1250000E-03
-49.4000E-06,-2.6464843750E+00,+488.2812500E-03,+465.8203125E-03,-97.6562500E-03
-49.2000E-06,-2.6660156250E+00,+484.3750000E-03,+465.8203125E-03,-68.3593750E-03
-49.0000E-06,-2.6796875000E+00,+486.3281250E-03,+467.7734375E-03,-87.8906250E-03
-48.8000E-06,-2.6972656250E+00,+484.3750000E-03,+465.8203125E-03,-78.1250000E-03
-48.6000E-06,-2.7070312500E+00,+482.4218750E-03,+466.7968750E-03,-87.8906250E-03
-48.4000E-06,-2.7285156250E+00,+484.3750000E-03,+466.7968750E-03,-68.3593750E-03
-48.2000E-06,-2.7519531250E+00,+484.3750000E-03,+463.8671875E-03,-78.1250000E-03
-48.0000E-06,-2.7675781250E+00,+484.3750000E-03,+463.8671875E-03,-87.8906250E-03
-47.8000E-06,-2.7812500000E+00,+482.4218750E-03,+465.8203125E-03,-68.3593750E-03
-47.6000E-06,-2.7988281250E+00,+484.3750000E-03,+466.7968750E-03,-78.1250000E-03
-47.4000E-06,-2.8085937500E+00,+484.3750000E-03,+465.8203125E-03,-87.8906250E-03
-47.2000E-06,-2.8300781250E+00,+482.4218750E-03,+467.7734375E-03,-87.8906250E-03
-47.0000E-06,-2.8437500000E+00,+486.3281250E-03,+465.8203125E-03,-78.1250000E-03
-46.8000E-06,-2.8593750000E+00,+486.3281250E-03,+465.8203125E-03,-87.8906250E-03
-46.6000E-06,-2.8710937500E+00,+488.2812500E-03,+461.9140625E-03,-87.8906250E-03
-46.4000E-06,-2.8828125000E+00,+484.3750000E-03,+466.7968750E-03,-87.8906250E-03
-46.2000E-06,-2.8984375000E+00,+486.3281250E-03,+467.7734375E-03,-78.1250000E-03
-46.0000E-06,-2.9179687500E+00,+482.4218750E-03,+466.7968750E-03,-78.1250000E-03
-45.8000E-06,-2.9277343750E+00,+482.4218750E-03,+464.8437500E-03,-87.8906250E-03
-45.6000E-06,-2.9414062500E+00,+482.4218750E-03,+466.7968750E-03,-78.1250000E-03
-45.4000E-06,-2.9472656250E+00,+486.3281250E-03,+463.8671875E-03,-87.8906250E-03
-45.2000E-06,-2.9648437500E+00,+484.3750000E-03,+465.8203125E-03,-97.6562500E-03
-45.0000E-06,-2.9863281250E+00,+482.4218750E-03,+464.8437500E-03,-87.8906250E-03
-44.8000E-06,-2.9843750000E+00,+484.3750000E-03,+465.8203125E-03,-87.8906250E-03
-44.6000E-06,-3.0000000000E+00,+488.2812500E-03,+465.8203125E-03,-87.8906250E-03
-44.4000E-06,-3.0097656250E+00,+488.2812500E-03,+462.8906250E-03,-97.6562500E-03
-44.2000E-06,-3.0214843750E+00,+482.4218750E-03,+469.7265625E-03,-78.1250000E-03
-44.0000E-06,-3.0253906250E+00,+484.3750000E-03,+466.7968750E-03,-68.3593750E-03
-43.8000E-06,-3.0410156250E+00,+482.4218750E-03,+468.7500000E-03,-87.8906250E-03
-43.6000E-06,-3.0488281250E+00,+484.3750000E-03,+472.6562500E-03,-97.6562500E-03
-43.4000E-06,-3.0585937500E+00,+486.3281250E-03,+466.7968750E-03,-87.8906250E-03
-43.2000E-06,-3.0722656250E+00,+486.3281250E-03,+464.8437500E-03,-87.8906250E-03
-43.0000E-06,-3.0781250000E+00,+482.4218750E-03,+467.7734375E-03,-78.1250000E-03
-42.8000E-06,-3.0859375000E+00,+482.4218750E-03,+466.7968750E-03,-87.8906250E-03
-42.6000E-06,-3.0996093750E+00,+482.4218750E-03,+468.7500000E-03,-78.1250000E-03
-42.4000E-06,-3.1093750000E+00,+484.3750000E-03,+465.8203125E-03,-68.3593750E-03
-42.2000E-06,-3.1191406250E+00,+484.3750000E-03,+467.7734375E-03,-78.1250000E-03
-42.0000E-06,-3.1191406250E+00,+484.3750000E-03,+465.8203125E-03,-87.8906250E-03
-41.8000E-06,-3.1210937500E+00,+484.3750000E-03,+467.7734375E-03,-78.1250000E-03
-41.6000E-06,-3.1328125000E+00,+488.2812500E-03,+465.8203125E-03,-78.1250000E-03
-41.4000E-06,-3.1347656250E+00,+484.3750000E-03,+466.7968750E-03,-78.1250000E-03
-41.2000E-06,-3.1484375000E+00,+482.4218750E-03,+465.8203125E-03,-97.6562500E-03
-41.0000E-06,-3.1484375000E+00,+486.3281250E-03,+469.7265625E-03,-87.8906250E-03
-40.8000E-06,-3.1542968750E+00,+480.4687500E-03,+465.8203125E-03,-87.8906250E-03
-40.6000E-06,-3.1562500000E+00,+488.2812500E-03,+466.7968750E-03,-97.6562500E-03
-40.4000E-06,-3.1582031250E+00,+484.3750000E-03,+465.8203125E-03,-87.8906250E-03
-40.2000E-06,-3.1699218750E+00,+486.3281250E-03,+467.7734375E-03,-87.8906250E-03
-40.0000E-06,-3.1738281250E+00,+480.4687500E-03,+469.7265625E-03,-87.8906250E-03
-39.8000E-06,-3.1757812500E+00,+486.3281250E-03,+467.7734375E-03,-78.1250000E-03
-39.6000E-06,-3.1757812500E+00,+484.3750000E-03,+468.7500000E-03,-78.1250000E-03
-39.4000E-06,-3.1816406250E+00,+484.3750000E-03,+468.7500000E-03,-78.1250000E-03
-39.2000E-06,-3.1914062500E+00,+484.3750000E-03,+466.7968750E-03,-87.8906250E-03
-39.0000E-06,-3.1835937500E+00,+484.3750000E-03,+467.7734375E-03,-78.1250000E-03
-38.8000E-06,-3.1835937500E+00,+486.3281250E-03,+469.7265625E-03,-78.1250000E-03
-38.6000E-06,-3.1875000000E+00,+482.4218750E-03,+468.7500000E-03,-78.1250000E-03
-38.4000E-06,-3.1933593750E+00,+484.3750000E-03,+467.7734375E-03,-87.8906250E-03
-38.2000E-06,-3.1933593750E+00,+486.3281250E-03,+468.7500000E-03,-87.8906250E-03
-38.0000E-06,-3.1875000000E+00,+488.2812500E-03,+464.8437500E-03,-87.8906250E-03
-37.8000E-06,-3.1894531250E+00,+486.3281250E-03,+466.7968750E-03,-87.8906250E-03
-37.6000E-06,-3.1894531250E+00,+486.3281250E-03,+470.7031250E-03,-87.8906250E-03
-37.4000E-06,-3.1992187500E+00,+484.3750000E-03,+465.8203125E-03,-87.8906250E-03
-37.2000E-06,-3.1953125000E+00,+490.2343750E-03,+467.7734375E-03,-87.8906250E-03
-37.0000E-06,-3.1875000000E+00,+484.3750000E-03,+469.7265625E-03,-97.6562500E-03
-36.8000E-06,-3.1855468750E+00,+490.2343750E-03,+469.7265625E-03,-97.6562500E-03
-36.6000E-06,-3.1816406250E+00,+486.3281250E-03,+468.7500000E-03,-87.8906250E-03
-36.4000E-06,-3.1835937500E+00,+488.2812500E-03,+466.7968750E-03,-97.6562500E-03
-36.2000E-06,-3.1855468750E+00,+486.3281250E-03,+467.7734375E-03,-87.8906250E-03
-36.0000E-06,-3.1816406250E+00,+486.3281250E-03,+466.7968750E-03,-97.6562500E-03
-35.8000E-06,-3.1835937500E+00,+488.2812500E-03,+469.7265625E-03,-78.1250000E-03
-35.6000E-06,-3.1718750000E+00,+488.2812500E-03,+467.7734375E-03,-78.1250000E-03
-35.4000E-06,-3.1757812500E+00,+488.2812500E-03,+466.7968750E-03,+1.8457031250E+00
-35.2000E-06,-3.1757812500E+00,+894.5312500E-03,+468.7500000E-03,+9.7070312500E+00
-35.0000E-06,-3.1718750000E+00,+250.0000000E-03,+468.7500000E-03,+9.7656250000E+00
-34.8000E-06,-3.1621093750E+00,-398.4375000E-03,+459.9609375E-03,+9.7656250000E+00
-34.6000E-06,-3.1601562500E+00,-1.1054687500E+00,+441.4062500E-03,+9.7656250000E+00
-34.4000E-06,-3.1542968750E+00,-1.5878906250E+00,+408.2031250E-03,+9.7949218750E+00
-34.2000E-06,-3.1542968750E+00,-1.7187500000E+00,+380.8593750E-03,+9.7851562500E+00
-34.0000E-06,-3.1464843750E+00,-1.7304687500E+00,+349.6093750E-03,+9.7851562500E+00
-33.8000E-06,-3.1406250000E+00,-1.7363281250E+00,+323.2421875E-03,+9.7656250000E+00
-33.6000E-06,-3.1367187500E+00,-1.7480468750E+00,+291.0156250E-03,+9.7753906250E+00
-33.4000E-06,-3.1328125000E+00,-1.7519531250E+00,+266.6015625E-03,+9.7753906250E+00
-33.2000E-06,-3.1210937500E+00,-1.7597656250E+00,+235.3515625E-03,+9.7949218750E+00
-33.0000E-06,-3.1230468750E+00,-1.7714843750E+00,+210.9375000E-03,+9.7851562500E+00
-32.8000E-06,-3.1152343750E+00,-1.7753906250E+00,+183.5937500E-03,+9.7753906250E+00
-32.6000E-06,-3.0996093750E+00,-1.7773437500E+00,+156.2500000E-03,+9.7851562500E+00
-32.4000E-06,-3.0878906250E+00,-1.7871093750E+00,+128.9062500E-03,+9.7753906250E+00
-32.2000E-06,-3.0878906250E+00,-1.7890625000E+00,+105.4687500E-03,+9.7753906250E+00
-32.0000E-06,-3.0761718750E+00,-1.7929687500E+00,+80.0781250E-03,+9.7851562500E+00
-31.8000E-06,-3.0742187500E+00,-1.7988281250E+00,+50.7812500E-03,+9.7851562500E+00
-31.6000E-06,-3.0644531250E+00,-1.7988281250E+00,+22.4609375E-03,+9.7656250000E+00
-31.4000E-06,-3.0468750000E+00,-1.8027343750E+00,+976.5625E-06,+9.7851562500E+00
-31.2000E-06,-3.0390625000E+00,-1.8085937500E+00,-24.4140625E-03,+9.7851562500E+00
-31.0000E-06,-3.0292968750E+00,-1.8125000000E+00,-46.8750000E-03,+9.7851562500E+00
-30.8000E-06,-3.0234375000E+00,-1.8105468750E+00,-73.2421875E-03,+9.7656250000E+00
