x-axis,B,2
second,Volt,Volt
+70.4000E-06,+161.0937546E-03,+176.0156282E-03
+70.6000E-06,+166.1718797E-03,+180.3125032E-03
+70.8000E-06,+170.0781298E-03,+185.0000033E-03
+71.0000E-06,+171.6406298E-03,+186.9531283E-03
+71.2000E-06,+172.0312548E-03,+186.5625033E-03
+71.4000E-06,+170.0781298E-03,+184.6093783E-03
+71.6000E-06,+165.3906297E-03,+181.8750033E-03
+71.8000E-06,+159.9218796E-03,+177.1875032E-03
+72.0000E-06,+154.0625045E-03,+171.3281281E-03
+72.2000E-06,+146.2500044E-03,+165.4687530E-03
+72.4000E-06,+138.0468793E-03,+156.8750029E-03
+72.6000E-06,+128.6718792E-03,+148.6718778E-03
+72.8000E-06,+118.5156290E-03,+136.5625026E-03
+73.0000E-06,+106.7968788E-03,+126.4062524E-03
+73.2000E-06,+95.4687537E-03,+114.2968773E-03
+73.4000E-06,+82.9687535E-03,+102.1875021E-03
+73.6000E-06,+68.9062533E-03,+88.1250019E-03
+73.8000E-06,+54.0625030E-03,+73.2812517E-03
+74.0000E-06,+39.6093778E-03,+59.2187514E-03
+74.2000E-06,+25.5468776E-03,+44.3750012E-03
+74.4000E-06,+9.5312524E-03,+28.7500010E-03
+74.6000E-06,-5.7031228E-03,+14.6875008E-03
+74.8000E-06,-21.3281231E-03,-2.4999995E-03
+75.0000E-06,-36.9531233E-03,-17.3437497E-03
+75.2000E-06,-50.2343735E-03,-29.8437499E-03
+75.4000E-06,-63.5156237E-03,-42.7343751E-03
+75.6000E-06,-74.8437489E-03,-54.4531253E-03
+75.8000E-06,-86.1718740E-03,-65.0000004E-03
+76.0000E-06,-95.9374992E-03,-76.3281256E-03
+76.2000E-06,-106.8749994E-03,-86.0937507E-03
+76.4000E-06,-115.4687495E-03,-95.0781259E-03
+76.6000E-06,-122.8906246E-03,-103.6718760E-03
+76.8000E-06,-130.7031247E-03,-111.0937511E-03
+77.0000E-06,-136.1718748E-03,-116.5625012E-03
+77.2000E-06,-141.2499999E-03,-122.4218763E-03
+77.4000E-06,-148.2812500E-03,-122.8125013E-03
+77.6000E-06,-155.3125001E-03,-106.4062510E-03
+77.8000E-06,-133.0468747E-03,-77.5000006E-03
+78.0000E-06,-143.9843749E-03,-66.1718754E-03
+78.2000E-06,-144.3749999E-03,-57.1875003E-03
+78.4000E-06,-140.0781249E-03,-48.9843752E-03
+78.6000E-06,-141.6406249E-03,-38.4375000E-03
+78.8000E-06,-143.9843749E-03,-31.0156249E-03
+79.0000E-06,-142.4218749E-03,-27.4999999E-03
+79.2000E-06,-140.4687499E-03,-23.9843748E-03
+79.4000E-06,-134.9999998E-03,-21.2499998E-03
+79.6000E-06,-124.8437496E-03,-16.1718747E-03
+79.8000E-06,-115.4687495E-03,-10.7031246E-03
+80.0000E-06,-106.8749994E-03,-8.3593746E-03
+80.2000E-06,-94.3749992E-03,-7.5781246E-03
+80.4000E-06,-82.6562490E-03,-6.0156245E-03
+80.6000E-06,-71.3281238E-03,-4.8437495E-03
+80.8000E-06,-60.3906237E-03,-2.8906245E-03
+81.0000E-06,-51.7968735E-03,-2.1093745E-03
+81.2000E-06,-45.1562484E-03,+21.3281259E-03
+81.4000E-06,-36.1718733E-03,-20.0781247E-03
+81.6000E-06,-24.4531231E-03,-2.1093745E-03
+81.8000E-06,-17.4218730E-03,+6.4843757E-03
