x-axis,B,2
second,Volt,Volt
-17.0000E-06,-512.3437554E-03,-219.8437522E-03
-16.8000E-06,-513.9062554E-03,-208.9062520E-03
-16.6000E-06,-515.4687554E-03,-198.7500018E-03
-16.4000E-06,-515.0781304E-03,-187.8125017E-03
-16.2000E-06,-517.8125055E-03,-192.8906268E-03
-16.0000E-06,-519.7656305E-03,-176.0937515E-03
-15.8000E-06,-516.6406305E-03,-166.3281264E-03
-15.6000E-06,-515.4687554E-03,-157.7343762E-03
-15.4000E-06,-510.0000054E-03,-143.2812510E-03
-15.2000E-06,-507.6562553E-03,-123.3593757E-03
-15.0000E-06,-504.9218803E-03,-115.1562506E-03
-14.8000E-06,-497.1093802E-03,-89.7656252E-03
-14.6000E-06,-493.9843801E-03,-82.7343751E-03
-14.4000E-06,-488.9062551E-03,-67.4999999E-03
-14.2000E-06,-484.6093800E-03,-44.4531245E-03
-14.0000E-06,-492.8125051E-03,-66.7187499E-03
-13.8000E-06,-478.7500049E-03,-16.7187491E-03
-13.6000E-06,-483.8281300E-03,-38.9843745E-03
-13.4000E-06,-479.1406299E-03,-16.7187491E-03
-13.2000E-06,-477.5781299E-03,-12.4218741E-03
-13.0000E-06,-475.6250049E-03,-2.6562489E-03
-12.8000E-06,-471.3281298E-03,+7.1093762E-03
-12.6000E-06,-468.2031297E-03,+18.4375014E-03
-12.4000E-06,-462.7343797E-03,+28.9843765E-03
-12.2000E-06,-458.0468796E-03,+41.0937517E-03
-12.0000E-06,-451.7968795E-03,+52.8125019E-03
-11.8000E-06,-447.5000044E-03,+61.7968770E-03
-11.6000E-06,-440.0781293E-03,+73.5156272E-03
-11.4000E-06,-434.2187542E-03,+83.2812524E-03
-11.2000E-06,-428.3593791E-03,+92.6562525E-03
-11.0000E-06,-421.3281290E-03,+103.9843777E-03
-10.8000E-06,-416.2500040E-03,+112.1875028E-03
-10.6000E-06,-408.0468788E-03,+121.1718779E-03
-10.4000E-06,-401.4062537E-03,+130.1562531E-03
-10.2000E-06,-395.1562537E-03,+139.9218782E-03
-10.0000E-06,-387.3437535E-03,+148.9062533E-03
-9.8000E-06,-379.9218784E-03,+157.1093785E-03
-9.6000E-06,-372.1093783E-03,+166.4843786E-03
-9.4000E-06,-364.6875032E-03,+175.4687537E-03
-9.2000E-06,-356.8750031E-03,+183.2812538E-03
-9.0000E-06,-349.4531280E-03,+191.0937540E-03
-8.8000E-06,-342.0312529E-03,+199.2968791E-03
-8.6000E-06,-334.6093778E-03,+207.1093792E-03
-8.4000E-06,-324.8437526E-03,+215.7031293E-03
-8.2000E-06,-318.5937525E-03,+218.8281294E-03
-8.0000E-06,-306.4843773E-03,+236.4062546E-03
-7.8000E-06,-299.8437522E-03,+243.4375047E-03
-7.6000E-06,-280.7031269E-03,+266.8750051E-03
-7.4000E-06,-279.1406269E-03,+263.3593800E-03
-7.2000E-06,-276.4062519E-03,+271.5625052E-03
-7.0000E-06,-262.7343767E-03,+256.7187549E-03
-6.8000E-06,-254.5312516E-03,+281.3281303E-03
-6.6000E-06,-248.2812515E-03,+278.5937553E-03
-6.4000E-06,-242.4218764E-03,+262.1875050E-03
-6.2000E-06,-229.5312512E-03,+296.1718805E-03
-6.0000E-06,-222.1093761E-03,+284.8437554E-03
-5.8000E-06,-208.0468759E-03,+290.3125054E-03
-5.6000E-06,-196.7187507E-03,+307.5000057E-03
-5.4000E-06,-187.7343756E-03,+311.7968808E-03
-5.2000E-06,-174.8437504E-03,+317.2656308E-03
-5.0000E-06,-161.5625002E-03,+329.7656310E-03
-4.8000E-06,-151.0156250E-03,+333.2812561E-03
-4.6000E-06,-139.2968748E-03,+337.5781311E-03
-4.4000E-06,-129.1406247E-03,+344.6093813E-03
-4.2000E-06,-119.3749995E-03,+346.9531313E-03
-4.0000E-06,-108.4374994E-03,+350.8593813E-03
-3.8000E-06,-97.8906242E-03,+355.1562564E-03
-3.6000E-06,-87.7343741E-03,+358.2812565E-03
-3.4000E-06,-78.7499989E-03,+363.7500065E-03
-3.2000E-06,-68.9843738E-03,+367.2656316E-03
-3.0000E-06,-59.2187486E-03,+371.5625067E-03
-2.8000E-06,-47.4999985E-03,+377.4218817E-03
-2.6000E-06,-37.3437483E-03,+382.8906318E-03
-2.4000E-06,-26.4062482E-03,+387.1875069E-03
-2.2000E-06,-15.0781230E-03,+392.2656320E-03
-2.0000E-06,-4.5312478E-03,+397.3437570E-03
-1.8000E-06,+7.1875023E-03,+401.6406321E-03
-1.6000E-06,+16.9531275E-03,+404.7656321E-03
-1.4000E-06,+27.5000026E-03,+408.6718822E-03
-1.2000E-06,+37.6562528E-03,+412.9687573E-03
-1.0000E-06,+47.8125029E-03,+416.0937573E-03
-800.0E-09,+56.0156281E-03,+409.8437572E-03
-600.0E-09,+64.2187532E-03,+409.0625072E-03
-400.0E-09,+75.5468784E-03,+414.1406323E-03
-200.0E-09,+86.4843785E-03,+416.8750073E-03
+0.0E+00,+100.1562537E-03,+418.4375074E-03
+200.0E-09,+111.8750039E-03,+427.8125075E-03
+400.0E-09,+124.3750041E-03,+434.4531326E-03
+600.0E-09,+139.6093793E-03,+441.8750077E-03
+800.0E-09,+148.2031294E-03,+438.3593826E-03
+1.0000E-06,+163.4375047E-03,+463.7500080E-03
+1.2000E-06,+172.0312548E-03,+443.8281327E-03
+1.4000E-06,+181.4062549E-03,+460.6250080E-03
+1.6000E-06,+190.3906301E-03,+456.3281329E-03
+1.8000E-06,+197.0312552E-03,+455.1562579E-03
+2.0000E-06,+206.0156303E-03,+454.7656329E-03
+2.2000E-06,+213.0468804E-03,+454.7656329E-03
+2.4000E-06,+221.2500055E-03,+453.5937579E-03
+2.6000E-06,+229.4531307E-03,+454.3750079E-03
+2.8000E-06,+238.8281308E-03,+455.9375079E-03
+3.0000E-06,+246.2500059E-03,+456.7187579E-03
+3.2000E-06,+256.7968811E-03,+458.6718830E-03
+3.4000E-06,+265.3906312E-03,+459.0625080E-03
+3.6000E-06,+273.9843813E-03,+459.8437580E-03
+3.8000E-06,+282.9687565E-03,+460.6250080E-03
+4.0000E-06,+291.5625066E-03,+461.0156330E-03
+4.2000E-06,+300.5468817E-03,+460.6250080E-03
+4.4000E-06,+308.3593818E-03,+459.0625080E-03
+4.6000E-06,+316.9531320E-03,+457.1093829E-03
+4.8000E-06,+323.9843821E-03,+455.5468829E-03
+5.0000E-06,+331.7968822E-03,+452.8125079E-03
+5.2000E-06,+338.0468823E-03,+450.4687578E-03
+5.4000E-06,+346.2500074E-03,+447.7343828E-03
+5.6000E-06,+353.2812575E-03,+445.0000077E-03
+5.8000E-06,+360.7031326E-03,+442.6562577E-03
