time	V(logic)	V(signal_in)	V(signal_out)	V(vc)
4.998350207266055e-005	0.000000e+000	2.548909e+000	4.658947e+000	4.659372e+000
4.998350607266056e-005	0.000000e+000	2.548908e+000	4.658947e+000	4.659372e+000
4.998353007266063e-005	0.000000e+000	2.548903e+000	4.658946e+000	4.659371e+000
4.999799034219614e-005	0.000000e+000	2.545658e+000	4.658556e+000	4.658982e+000
4.999813619933940e-005	0.000000e+000	2.545625e+000	4.658552e+000	4.658978e+000
4.999828205648266e-005	0.000000e+000	2.545593e+000	4.658548e+000	4.658974e+000
4.999842791362593e-005	0.000000e+000	2.545560e+000	4.658544e+000	4.658970e+000
4.999857377076919e-005	0.000000e+000	2.545527e+000	4.658540e+000	4.658966e+000
4.999871962791245e-005	0.000000e+000	2.545495e+000	4.658536e+000	4.658962e+000
4.999886548505571e-005	0.000000e+000	2.545462e+000	4.658532e+000	4.658958e+000
4.999901134219898e-005	0.000000e+000	2.545429e+000	4.658528e+000	4.658954e+000
4.999901734219899e-005	0.000000e+000	2.545428e+000	4.658528e+000	4.658954e+000
4.999904134219906e-005	0.000000e+000	2.545422e+000	4.658528e+000	4.658954e+000
4.999926534219968e-005	0.000000e+000	2.545372e+000	4.658522e+000	4.658947e+000
4.999952234220040e-005	0.000000e+000	2.545314e+000	4.658514e+000	4.658940e+000
4.999952434220040e-005	0.000000e+000	2.545314e+000	4.658514e+000	4.658940e+000
4.999952834220041e-005	0.000000e+000	2.545313e+000	4.658514e+000	4.658940e+000
4.999953634220044e-005	0.000000e+000	2.545311e+000	4.658514e+000	4.658940e+000
4.999958434220057e-005	0.000000e+000	2.545300e+000	4.658513e+000	4.658939e+000
4.999964834220075e-005	0.000000e+000	2.545286e+000	4.658511e+000	4.658937e+000
4.999977734220111e-005	0.000000e+000	2.545257e+000	4.658508e+000	4.658934e+000
4.999978334220112e-005	0.000000e+000	2.545256e+000	4.658508e+000	4.658934e+000
4.999983934220128e-005	0.000000e+000	2.545243e+000	4.658506e+000	4.658932e+000
4.999990334220146e-005	0.000000e+000	2.545229e+000	4.658504e+000	4.658930e+000
4.999990634220147e-005	0.000000e+000	2.545228e+000	4.658504e+000	4.658930e+000
4.999991034220148e-005	0.000000e+000	2.545227e+000	4.658504e+000	4.658930e+000
4.999991834220150e-005	0.000000e+000	2.545225e+000	4.658504e+000	4.658930e+000
4.999996734220164e-005	0.000000e+000	2.545214e+000	4.658503e+000	4.658928e+000
4.999997334220165e-005	0.000000e+000	2.545213e+000	4.658503e+000	4.658928e+000
4.999998399999996e-005	0.000000e+000	2.545211e+000	4.658502e+000	4.658928e+000
4.999999036880687e-005	0.000000e+000	2.545209e+000	4.658502e+000	4.658928e+000
4.999999247522755e-005	0.000000e+000	2.545209e+000	4.658502e+000	4.658928e+000
4.999999578715864e-005	0.000000e+000	2.545208e+000	4.658502e+000	4.658928e+000
4.999999800000000e-005	0.000000e+000	2.545208e+000	4.658502e+000	4.658928e+000
4.999999900000000e-005	0.000000e+000	2.545207e+000	4.658502e+000	4.658928e+000
5.000000000000000e-005	0.000000e+000	2.545207e+000	4.658502e+000	4.658927e+000
5.000000010000000e-005	1.000000e-001	2.545207e+000	4.658502e+000	4.658927e+000
5.000000030000000e-005	3.000000e-001	2.545207e+000	4.658496e+000	4.658925e+000
5.000000070000000e-005	7.000000e-001	2.545207e+000	4.658462e+000	4.658906e+000
5.000000100000001e-005	1.000000e+000	2.545207e+000	4.658419e+000	4.658884e+000
5.000000108000000e-005	1.000000e+000	2.545207e+000	4.658405e+000	4.658876e+000
5.000000124000000e-005	1.000000e+000	2.545207e+000	4.658378e+000	4.658862e+000
5.000000156000000e-005	1.000000e+000	2.545207e+000	4.658324e+000	4.658834e+000
5.000000348000001e-005	1.000000e+000	2.545206e+000	4.658000e+000	4.658661e+000
5.000000604000002e-005	1.000000e+000	2.545206e+000	4.657568e+000	4.658432e+000
5.000001116000003e-005	1.000000e+000	2.545205e+000	4.656704e+000	4.657974e+000
5.000008284000023e-005	1.000000e+000	2.545188e+000	4.644645e+000	4.651564e+000
5.000082012000228e-005	1.000000e+000	2.545023e+000	4.525084e+000	4.586835e+000
5.000155740000433e-005	1.000000e+000	2.544858e+000	4.411241e+000	4.523894e+000
5.000229468000638e-005	1.000000e+000	2.544692e+000	4.303116e+000	4.462741e+000
5.000303196000843e-005	1.000000e+000	2.544527e+000	4.200708e+000	4.403375e+000
5.000376924001048e-005	1.000000e+000	2.544361e+000	4.104019e+000	4.345797e+000
5.000450652001253e-005	1.000000e+000	2.544196e+000	4.013047e+000	4.290006e+000
5.000524380001458e-005	1.000000e+000	2.544030e+000	3.927793e+000	4.236003e+000
