time	V(logic)	V(signal_in)	V(signal_out)	V(vc)
6.253296000000090e-007	0.000000e+000	-2.999988e+000	-2.378044e+000	-2.774503e+000
6.263126400000362e-007	0.000000e+000	-2.999816e+000	-2.385295e+000	-2.774503e+000
6.302448000001447e-007	0.000000e+000	-2.997069e+000	-2.412698e+000	-2.774504e+000
6.354876800002895e-007	0.000000e+000	-2.988292e+000	-2.445629e+000	-2.774504e+000
6.459734400005789e-007	0.000000e+000	-2.953362e+000	-2.501178e+000	-2.774504e+000
6.669449600011577e-007	0.000000e+000	-2.819207e+000	-2.582864e+000	-2.774505e+000
7.053626181432448e-007	0.000000e+000	-2.411822e+000	-2.677012e+000	-2.774507e+000
7.460111300588547e-007	0.000000e+000	-1.799216e+000	-2.731286e+000	-2.774508e+000
7.797411499886695e-007	0.000000e+000	-1.179506e+000	-2.755036e+000	-2.774507e+000
7.797421499886695e-007	0.000000e+000	-1.179486e+000	-2.755037e+000	-2.774507e+000
7.797441499886695e-007	0.000000e+000	-1.179444e+000	-2.755038e+000	-2.774507e+000
7.797481499886697e-007	0.000000e+000	-1.179361e+000	-2.755039e+000	-2.774507e+000
7.797561499886699e-007	0.000000e+000	-1.179195e+000	-2.755042e+000	-2.774507e+000
7.797721499886703e-007	0.000000e+000	-1.178862e+000	-2.755048e+000	-2.774507e+000
7.798041499886712e-007	0.000000e+000	-1.178196e+000	-2.755060e+000	-2.774507e+000
7.798681499886730e-007	0.000000e+000	-1.176865e+000	-2.755083e+000	-2.774507e+000
7.799961499886765e-007	0.000000e+000	-1.174201e+000	-2.755130e+000	-2.774507e+000
7.802521499886836e-007	0.000000e+000	-1.168868e+000	-2.755223e+000	-2.774507e+000
7.817881499887260e-007	0.000000e+000	-1.136761e+000	-2.755769e+000	-2.774507e+000
7.838361499887825e-007	0.000000e+000	-1.093662e+000	-2.756468e+000	-2.774507e+000
7.879321499888956e-007	0.000000e+000	-1.006545e+000	-2.757771e+000	-2.774506e+000
7.961241499891217e-007	0.000000e+000	-8.291845e-001	-2.760046e+000	-2.774505e+000
8.125081499895740e-007	0.000000e+000	-4.691212e-001	-2.764023e+000	-2.774503e+000
8.125091499895740e-007	0.000000e+000	-4.690990e-001	-2.764023e+000	-2.774503e+000
8.125111499895740e-007	0.000000e+000	-4.690543e-001	-2.764024e+000	-2.774503e+000
8.125151499895741e-007	0.000000e+000	-4.689649e-001	-2.764024e+000	-2.774503e+000
8.125231499895744e-007	0.000000e+000	-4.687862e-001	-2.764026e+000	-2.774503e+000
8.125391499895748e-007	0.000000e+000	-4.684287e-001	-2.764029e+000	-2.774503e+000
8.125711499895757e-007	0.000000e+000	-4.677138e-001	-2.764035e+000	-2.774503e+000
8.126351499895775e-007	0.000000e+000	-4.662837e-001	-2.764048e+000	-2.774503e+000
8.206991499898001e-007	0.000000e+000	-2.852734e-001	-2.765503e+000	-2.774502e+000
8.251423333331079e-007	0.000000e+000	-1.851583e-001	-2.766237e+000	-2.774501e+000
8.251483333331080e-007	0.000000e+000	-1.850228e-001	-2.766238e+000	-2.774501e+000
8.251723333331087e-007	0.000000e+000	-1.844810e-001	-2.766242e+000	-2.774501e+000
8.271883333331643e-007	0.000000e+000	-1.389430e-001	-2.766547e+000	-2.774501e+000
8.292363333332209e-007	0.000000e+000	-9.265722e-002	-2.766849e+000	-2.774500e+000
8.292373333332209e-007	0.000000e+000	-9.263461e-002	-2.766849e+000	-2.774500e+000
8.292393333332210e-007	0.000000e+000	-9.258939e-002	-2.766849e+000	-2.774500e+000
8.292433333332211e-007	0.000000e+000	-9.249896e-002	-2.766850e+000	-2.774500e+000
8.292513333332213e-007	0.000000e+000	-9.231809e-002	-2.766851e+000	-2.774500e+000
8.292673333332217e-007	0.000000e+000	-9.195635e-002	-2.766853e+000	-2.774500e+000
8.292993333332226e-007	0.000000e+000	-9.123286e-002	-2.766858e+000	-2.774500e+000
8.295827619046590e-007	0.000000e+000	-8.482439e-002	-2.766898e+000	-2.774500e+000
8.298661904760954e-007	0.000000e+000	-7.841566e-002	-2.766939e+000	-2.774500e+000
8.301496190475318e-007	0.000000e+000	-7.200666e-002	-2.766979e+000	-2.774500e+000
8.304330476189682e-007	0.000000e+000	-6.559740e-002	-2.767019e+000	-2.774500e+000
8.307164761904046e-007	0.000000e+000	-5.918789e-002	-2.767058e+000	-2.774500e+000
8.309999047618410e-007	0.000000e+000	-5.277810e-002	-2.767098e+000	-2.774500e+000
8.312833333332774e-007	0.000000e+000	-4.636806e-002	-2.767137e+000	-2.774500e+000
8.312893333332775e-007	0.000000e+000	-4.623236e-002	-2.767138e+000	-2.774500e+000
8.312973333332778e-007	0.000000e+000	-4.605143e-002	-2.767139e+000	-2.774500e+000
8.313133333332782e-007	0.000000e+000	-4.568956e-002	-2.767141e+000	-2.774500e+000
8.313453333332791e-007	0.000000e+000	-4.496581e-002	-2.767146e+000	-2.774500e+000
8.317933333332915e-007	0.000000e+000	-3.483314e-002	-2.767207e+000	-2.774500e+000
