time	V(logic)	V(signal_in)	V(signal_out)	V(vc)
6.232920156250000e-007	1.000000e+000	-2.999739e+000	-2.995121e+000	-2.884525e+000
6.241184245835907e-007	1.000000e+000	-2.999932e+000	-2.997536e+000	-2.888832e+000
6.244554233305022e-007	1.000000e+000	-2.999974e+000	-2.998484e+000	-2.890552e+000
6.245516683374513e-007	1.000000e+000	-2.999982e+000	-2.998751e+000	-2.891040e+000
6.247441583513495e-007	1.000000e+000	-2.999995e+000	-2.999282e+000	-2.892012e+000
6.247451583513495e-007	1.000000e+000	-2.999995e+000	-2.999285e+000	-2.892017e+000
6.247471583513496e-007	1.000000e+000	-2.999995e+000	-2.999290e+000	-2.892027e+000
6.247511583513497e-007	1.000000e+000	-2.999995e+000	-2.999301e+000	-2.892047e+000
6.247591583513499e-007	1.000000e+000	-2.999995e+000	-2.999323e+000	-2.892087e+000
6.247751583513504e-007	1.000000e+000	-2.999996e+000	-2.999367e+000	-2.892168e+000
6.248071583513512e-007	1.000000e+000	-2.999997e+000	-2.999454e+000	-2.892328e+000
6.248711583513530e-007	1.000000e+000	-2.999999e+000	-2.999628e+000	-2.892649e+000
6.248729999999964e-007	1.000000e+000	-2.999999e+000	-2.999633e+000	-2.892658e+000
6.248766832972833e-007	1.000000e+000	-2.999999e+000	-2.999643e+000	-2.892677e+000
6.248840498918571e-007	1.000000e+000	-2.999999e+000	-2.999663e+000	-2.892713e+000
6.248987830810046e-007	1.000000e+000	-2.999999e+000	-2.999702e+000	-2.892787e+000
6.249282494592996e-007	1.000000e+000	-3.000000e+000	-2.999782e+000	-2.892934e+000
6.249420672434099e-007	1.000000e+000	-3.000000e+000	-2.999820e+000	-2.893003e+000
6.249697028116305e-007	1.000000e+000	-3.000000e+000	-2.999894e+000	-2.893142e+000
6.249707028116305e-007	1.000000e+000	-3.000000e+000	-2.999897e+000	-2.893147e+000
6.249727028116306e-007	1.000000e+000	-3.000000e+000	-2.999902e+000	-2.893156e+000
